file_name,height,width,bbox,age,race,masked,skintone,emotion,gender
76604298.jpg,1333,2000,"[1360.5270481782757, 422.5447032306541, 197.73347055772604, 253.4552967693478]",20-30s,Mongoloid,unmasked,light,Happiness,Female
61145534.jpg,1333,2000,"[601.0025006251515, 206.99999999999972, 338.9919979995024, 471.999999999995]",20-30s,Mongoloid,unmasked,light,Neutral,Female
78485157.jpg,1336,2000,"[967.2816714690342, 104.10672673103922, 354.0361347278524, 515.1693723751777]",20-30s,Caucasian,unmasked,light,Happiness,Female
48740420.jpg,1333,2000,"[717.5025256314075, 141.35899999999984, 550.0660165041254, 713.7845999999994]",20-30s,Mongoloid,unmasked,light,Neutral,Female
76283573.jpg,1333,2000,"[1083.002750687672, 276.0000000000001, 165.99699924981232, 244.99999999999932]",20-30s,Caucasian,unmasked,light,Neutral,Female
87316823.jpg,1334,2000,"[550.0900439409747, 304.64449836378367, 322.7363236900224, 469.7438819652765]",Baby,Mongoloid,unmasked,light,Happiness,Female
38063211.jpg,1333,2000,"[1035.656462133323, 413.5740275402545, 249.87483029331833, 317.85194491947294]",20-30s,Mongoloid,unmasked,light,Happiness,Female
106682026.jpg,1333,2000,"[1025.7640259334771, 228.0104679415948, 149.9775585064362, 200.2264471314104]",20-30s,Mongoloid,unmasked,light,Happiness,Female
71368768.jpg,1315,2000,"[1045.5738013186415, 118.99999999999976, 257.42619868135733, 324.63168380031425]",20-30s,Negroid,unmasked,dark,Happiness,Female
83966516.jpg,1335,2000,"[816.9219740739593, 333.94981753666895, 231.9954102396453, 316.97323601955566]",20-30s,Caucasian,masked,mid-light,Sadness,Female
67840022.jpg,2000,1333,"[513.99425, 210.99999999999952, 553.0104999999983, 787.3519999999996]",20-30s,Mongoloid,unmasked,light,Happiness,Female
69065850.jpg,1333,2000,"[1055.8698086300399, 209.9999999999998, 276.4947773130215, 360.2263614769158]",20-30s,Mongoloid,masked,light,Neutral,Male
78682969.jpg,1333,2000,"[1157.6936549971936, 472.3593044029282, 214.3063450027961, 276.33427284691714]",40-50s,Caucasian,unmasked,light,Sadness,Male
68517249.jpg,2000,1333,"[497.99750000000023, 237.99999999999963, 259.00175, 316.99999999999983]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
54073038.jpg,2000,1333,"[488.89970761851475, 236.59802451865323, 134.35240464878237, 207.5099783543168]",20-30s,Caucasian,unmasked,light,Happiness,Female
79383258.jpg,1333,2000,"[884.0022505626304, 352.9999999999981, 201.99649912478068, 252.99999999999855]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
63862209.jpg,1333,2000,"[943.5803994905754, 176.75198872160982, 295.1784588176206, 426.6068587540549]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
3893967.jpg,1333,2000,"[1123.1809269702585, 290.4748800633847, 524.3511314774323, 614.4348119272684]",20-30s,Mongoloid,unmasked,light,Happiness,Female
81991276.jpg,1333,2000,"[946.2304157239803, 155.54717877490725, 96.94601446350211, 130.91606851524926]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_8765.jpg,1024,1024,"[217.82054309327006, 159.92443919716612, 574.9114521841781, 770.1806375442736]",20-30s,Caucasian,unmasked,light,Happiness,Female
1263110.jpg,1335,2000,"[1055.1355955243089, 366.03906503787397, 456.6048113069598, 529.7447895235659]",20-30s,Mongoloid,unmasked,light,Happiness,Female
39821820.jpg,1333,2000,"[900.9772291745024, 166.22885048835286, 537.5520019744146, 716.1079339051383]",20-30s,Caucasian,unmasked,light,Neutral,Female
49276086.jpg,1333,2000,"[1366.159002796702, 9.715986353278229, 395.60087074608543, 455.97788273727036]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
93404379.jpg,1333,2000,"[596.9999999999992, 255.72225742515468, 263.4989554626047, 348.2777425748436]",20-30s,Negroid,unmasked,dark,Happiness,Male
12370661.jpg,1333,2000,"[1133.9999999999563, 165.2356159276346, 192.46870757333147, 236.2115072578855]",20-30s,Mongoloid,unmasked,light,Happiness,Male
85407.jpg,2000,1333,"[318.49096635250044, 287.84234999999984, 711.5776378049991, 978.157649999999]",Senior,Mongoloid,unmasked,mid-light,Happiness,Male
87062642.jpg,2000,1334,"[500.9042662236906, 652.9999999999917, 114.87522492701919, 196.99999999999753]",20-30s,Caucasian,unmasked,mid-dark,Happiness,Female
55764238.jpg,1333,2000,"[1286.8700951375984, 140.90079089935955, 318.99999999999926, 431.36035605773503]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
66789997.jpg,1334,2000,"[605.4649368847387, 579.1028124447099, 338.71008200099067, 209.43610924537373]",20-30s,Mongoloid,unmasked,light,Neutral,Female
image_7824.jpg,1024,1024,"[264.20803782505897, 187.00945626477537, 510.42080378250597, 723.2529550827426]",20-30s,Caucasian,unmasked,light,Happiness,Female
32528780.jpg,2000,1333,"[586.7518890937481, 465.14547299324676, 197.52717059949615, 253.70644644877567]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
5616200.jpg,2000,1333,"[686.0022500000005, 353.0000000000017, 187.99974999999898, 251.99999999999994]",20-30s,Mongoloid,unmasked,light,Happiness,Female
58664343.jpg,1333,2000,"[1102.2545080297125, 410.74605559729525, 97.74549197028894, 128.8587524220138]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_9839.jpg,1024,1024,"[220.23902439024351, 160.82439024390231, 522.2975609756098, 793.3658536585359]",20-30s,Caucasian,unmasked,light,Neutral,Male
50736712.jpg,2000,1333,"[590.2578888054095, 540.2539444027032, 204.74211119459113, 222.53418482344225]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
39338359.jpg,1333,2000,"[910.3719143659619, 581.9999999999997, 142.62808563403368, 196.7606079696804]",20-30s,Mongoloid,unmasked,light,Happiness,Female
107421827.jpg,1333,2000,"[1022.7402173243377, 740.9272172101777, 581.0629585826078, 504.94315260867893]",20-30s,Caucasian,unmasked,light,Neutral,Female
60883320.jpg,1334,2000,"[599.8990196673391, 99.99999999999862, 207.91258014487545, 322.4348127703959]",20-30s,Negroid,unmasked,dark,Neutral,Male
image_6939.jpg,1024,1024,"[273.4780487804878, 150.31219512195125, 511.9804878048778, 799.5756097560961]",20-30s,Caucasian,unmasked,light,Happiness,Female
image_1849.jpg,1024,1024,"[232.77934272300467, 183.53990610328626, 567.9014084507023, 754.3474178403743]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
45831087.jpg,2000,1333,"[704.997499999995, 380.7272727272703, 268.5493181818157, 375.27272727272333]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78607666.jpg,1330,2000,"[1236.7484654452085, 381.10842442563603, 128.8271544728993, 170.9783151148728]",20-30s,Caucasian,unmasked,mid-dark,Happiness,Female
54787143.jpg,1333,2000,"[919.0032508127036, 110.9999999999998, 291.9947486871713, 374.99999999999994]",Baby,Caucasian,unmasked,light,Anger,Female
29573355.jpg,1333,2000,"[724.9669917479368, 314.3538000000001, 424.92388097024417, 567.3974999999995]",20-30s,Mongoloid,unmasked,light,Neutral,Male
84083886.jpg,1271,2000,"[1397.947149422143, 150.5592251337585, 220.30836453336698, 291.3138589597667]",20-30s,Caucasian,unmasked,light,Happiness,Female
5249984.jpg,2000,1333,"[356.9999999999999, 187.5162299999997, 407.5090336475, 524.2735700000002]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_4117.jpg,1024,1024,"[257.2987012987011, 195.8205430932701, 574.5832349468706, 798.8842975206613]",40-50s,Caucasian,unmasked,light,Happiness,Female
34699450.jpg,1335,2000,"[1010.7190469866633, 345.8052127656984, 183.09319845330808, 234.0895414530219]",20-30s,Mongoloid,unmasked,light,Happiness,Female
1582092.jpg,1328,2000,"[918.1828169913558, 75.85995516230463, 761.778172309215, 964.6100781630297]",40-50s,Mongoloid,unmasked,light,Happiness,Female
59685443.jpg,1333,2000,"[646.2843884615065, 466.31569675120903, 45.38987403839306, 67.56837160063637]",20-30s,Caucasian,unmasked,light,Neutral,Female
2959508.jpg,2000,1333,"[485.10107372499795, 178.14359999999914, 484.7978525499986, 629.3641999999983]",20-30s,Mongoloid,unmasked,light,Happiness,Female
65870512.jpg,1333,2000,"[892.9220629772985, 34.00000000000219, 679.0779370227029, 987.2039697343744]",20-30s,Mongoloid,unmasked,light,Happiness,Female
20168652.jpg,2000,1333,"[691.9999999999995, 481.93258640603034, 348.24280572484486, 340.0854581876359]",Senior,Mongoloid,unmasked,mid-light,Neutral,Male
84137184.jpg,1333,2000,"[1312.3712987799308, 288.74091191046926, 175.44798679020042, 193.25908808953287]",20-30s,Mongoloid,unmasked,light,Happiness,Male
105691910.jpg,1333,2000,"[747.0000000000025, 232.0000000000002, 327.0704874981132, 402.7907872635159]",20-30s,Caucasian,unmasked,light,Happiness,Female
6678095.jpg,1333,2000,"[1045.5444791952245, 349.74403383516994, 329.60850172842265, 360.4010961323801]",20-30s,Mongoloid,unmasked,light,Neutral,Female
81190689.jpg,1333,2000,"[697.0733196364004, 393.9579460667644, 153.13480151133712, 257.0923827129621]",40-50s,Mongoloid,masked,light,Neutral,Female
58665194.jpg,1333,2000,"[1077.9999999999977, 412.99999999999943, 120.99899974993895, 153.99999999999966]",20-30s,Caucasian,unmasked,light,Happiness,Female
92675931.jpg,468,2000,"[95.84728862743218, 80.66865190695167, 75.45892122267446, 96.70121110674609]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
50470843.jpg,1333,2000,"[1254.003250812703, 359.0, 254.99674918729613, 310.9999999999996]",40-50s,Caucasian,unmasked,light,Happiness,Female
2512607.jpg,1333,2000,"[202.99999999999974, -2.5322379548411085e-14, 402.44624794469195, 469.5310537473248]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43666776.jpg,1500,2000,"[819.8044013125204, 2.841071601017911e-15, 873.3936425485812, 993.5041322314049]",20-30s,Caucasian,unmasked,light,Happiness,Female
81538737.jpg,604,2000,"[984.377644904226, 116.37865500057534, 46.030053254675636, 52.64748678597454]",20-30s,Caucasian,unmasked,light,Happiness,Female
83731370.jpg,1200,2000,"[518.2452995817214, 362.75952520427575, 223.14909363086355, 350.2362413715812]",20-30s,Caucasian,unmasked,light,Neutral,Male
57564533.jpg,1333,2000,"[649.8983279710382, 268.90790166514955, 466.422563777735, 507.17053696383755]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
28210106.jpg,1329,2000,"[1254.2413701069472, 359.9999999999984, 236.75862989304935, 327.39388300611375]",Senior,Mongoloid,unmasked,light,Happiness,Female
45782923.jpg,1333,2000,"[792.7317182809835, 207.59330840964176, 287.5588389881472, 358.3902244220029]",20-30s,Caucasian,unmasked,light,Happiness,Male
66262170.jpg,666,2000,"[559.0157776108185, 49.99999999999994, 335.196093163035, 453.2442112176117]",Baby,Negroid,unmasked,mid-dark,Happiness,Male
72455644.jpg,1345,2000,"[774.6802741111858, 268.38657223930255, 245.1451299662972, 356.95985020404726]",20-30s,Caucasian,unmasked,light,Happiness,Female
45724357.jpg,1333,2000,"[1089.8334688530379, 262.9999999999999, 401.16653114696055, 618.9999999999984]",20-30s,Caucasian,unmasked,mid-light,Sadness,Male
13787945.jpg,1330,2000,"[1282.773995936077, 400.99999999999983, 205.22600406391254, 282.3957565219712]",20-30s,Mongoloid,unmasked,light,Surprise,Female
53920058.jpg,2000,1334,"[339.13422993526314, 678.9247177999753, 429.59037756106187, 497.2107901600682]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
62177104.jpg,1333,2000,"[819.8624142401236, 339.86864386454585, 291.8613016886085, 325.9081399990107]",20-30s,Caucasian,unmasked,light,Neutral,Female
76382614.jpg,1334,2000,"[1003.8708696359988, 39.278138590419005, 373.9999999999975, 501.6646147114359]",20-30s,Mongoloid,unmasked,light,Sadness,Female
66935285.jpg,1333,2000,"[816.0, 222.0, 300.9509596339048, 361.8925117752764]",20-30s,Caucasian,unmasked,light,Neutral,Male
image_7459.jpg,1024,1024,"[312.1313131313129, 167.9898989898989, 598.6464646464647, 795.2424242424231]",20-30s,Caucasian,unmasked,light,Neutral,Female
95995446.jpg,1333,2000,"[892.660152800629, 89.0430368045489, 96.77445628309586, 153.4368797240343]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
58387551.jpg,1333,2000,"[681.7575133828535, 175.00525920360627, 186.48497323429265, 237.97896318557446]",20-30s,Mongoloid,unmasked,light,Happiness,Female
1555283.jpg,1333,2000,"[1071.2713783543304, 425.6548931132383, 479.74818637588095, 590.4364855381943]",20-30s,Mongoloid,masked,light,Neutral,Female
40477494.jpg,1334,2000,"[897.611958586826, 325.60112091180054, 669.3556257537938, 423.53150695911137]",20-30s,Mongoloid,unmasked,light,Neutral,Female
81009024.jpg,2000,1333,"[741.4414129227133, 304.7690939643417, 144.55858707729354, 186.23090603565842]",20-30s,Negroid,unmasked,mid-dark,Happiness,Female
2700910.jpg,2000,1333,"[517.4829964765307, 256.4424767930874, 445.99318982606627, 603.2624953046255]",20-30s,Mongoloid,unmasked,light,Neutral,Female
64595737.jpg,1250,2000,"[1431.159975051675, 380.3133624397154, 47.263331254304184, 66.21659390071281]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Male
60160036.jpg,1334,2000,"[673.4368133184347, 141.3664853807812, 413.8801429991744, 518.8065247777877]",20-30s,Negroid,unmasked,dark,Happiness,Female
76962720.jpg,1333,2000,"[968.9999999999998, 319.00000000000017, 324.04446389970434, 358.7751283297623]",Baby,Mongoloid,unmasked,light,Happiness,Female
34825321.jpg,1335,2000,"[1019.0159442630518, 241.37530694690147, 650.173327794602, 511.7624693053081]",20-30s,Mongoloid,unmasked,light,Happiness,Female
59314449.jpg,1333,2000,"[918.2061659336679, 418.6491466474333, 164.11718301761226, 154.79068765064576]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
82355651.jpg,1335,2000,"[926.5091508484506, 250.59278140686365, 143.4653373816954, 202.11765308399177]",20-30s,Mongoloid,unmasked,light,Happiness,Female
12417479.jpg,2000,1333,"[815.9067845857625, 487.99999999999653, 154.09321541423373, 216.21939797989788]",Senior,Mongoloid,unmasked,mid-light,Happiness,Male
72048837.jpg,1333,2000,"[763.3280370098273, 430.39006995780176, 229.38644872735202, 305.19543118610414]",20-30s,Mongoloid,unmasked,light,Happiness,Male
67583983.jpg,1333,2000,"[246.99999999999986, 396.18618804896994, 795.6250301596006, 686.8138119510303]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
69881826.jpg,1333,2000,"[851.0042510627643, 256.99999999999926, 350.9954988747174, 433.99999999999943]",Senior,Caucasian,unmasked,mid-light,Happiness,Female
3130065.jpg,1333,2000,"[965.0022505626405, 249.99999999999955, 315.99774943735946, 398.950757575756]",20-30s,Mongoloid,unmasked,light,Happiness,Male
image_5813.jpg,1024,1024,"[227.3056431959699, 227.53499209403742, 558.9683959630562, 702.9002223046191]",40-50s,Negroid,unmasked,mid-dark,Happiness,Male
5095798.jpg,1333,2000,"[1094.0015003750937, 201.99999999999994, 276.9974993748432, 392.00000000000006]",20-30s,Mongoloid,unmasked,light,Happiness,Female
105016265.jpg,1333,2000,"[560.8053511557627, 99.7285041625094, 393.14598663317975, 446.8791742131737]",Kid,Mongoloid,unmasked,light,Happiness,Female
41906501.jpg,1333,2000,"[1039.6831299827138, 392.4403661003815, 291.39608752161007, 343.95937239934835]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Female
66976261.jpg,1326,2000,"[996.588291907538, 187.16960462975592, 261.53219618432803, 282.2857124920596]",20-30s,Mongoloid,masked,light,Happiness,Female
66008990.jpg,1333,2000,"[1271.0977917116054, 343.2477190618946, 327.6304943665533, 435.7522809381062]",40-50s,Mongoloid,unmasked,mid-light,Happiness,Female
64714981.jpg,2000,1334,"[488.705765056671, 251.24520183047406, 302.44135241499725, 453.6258503094184]",20-30s,Caucasian,unmasked,light,Neutral,Female
61209755.jpg,2000,1333,"[594.416514574105, 575.4034948641361, 123.87522813884435, 152.59650513586607]",20-30s,Mongoloid,unmasked,light,Happiness,Female
37383806.jpg,2000,2000,"[977.9999999999965, 280.92819999999824, 385.24869999999567, 436.89489999999836]",20-30s,Mongoloid,unmasked,light,Happiness,Female
1173567.jpg,2000,1500,"[454.3761779847909, 722.7250046710242, 173.6238220152091, 231.7265463909657]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
61465892.jpg,2000,1333,"[602.0398096157334, 572.3495272123449, 127.82586387335243, 163.63149782753234]",20-30s,Caucasian,unmasked,light,Happiness,Male
7274413.jpg,1333,2000,"[1147.4633352860003, 503.51625484725236, 173.52678672437582, 225.67827542750814]",40-50s,Mongoloid,unmasked,light,Happiness,Female
58913408.jpg,1333,2000,"[1233.9999999999986, 184.38414634146338, 296.9999999999996, 345.4878048780488]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Female
87337510.jpg,971,2000,"[867.2813085634862, 166.09048431165914, 307.7186914365122, 446.0855772695065]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
5769477.jpg,1333,2000,"[506.03488738224934, 468.99999999999886, 271.96511261774873, 368.7053918113126]",20-30s,Mongoloid,unmasked,light,Happiness,Female
78643546.jpg,1335,2000,"[591.0000000000005, 343.99999999999955, 213.00203515613967, 252.99999999999963]",20-30s,Mongoloid,unmasked,light,Neutral,Male
50206577.jpg,1333,2000,"[899.0027506876719, 398.0, 255.99774943735815, 327.0]",20-30s,Caucasian,unmasked,light,Happiness,Male
63308985.jpg,1333,2000,"[806.8112460557721, 207.38001844409663, 227.783130916341, 311.0522878294343]",40-50s,Caucasian,unmasked,light,Happiness,Female
43244472.jpg,1431,2000,"[877.1017276134547, 353.8953461147821, 281.9684669483521, 305.8292850200745]",20-30s,Mongoloid,unmasked,mid-light,Neutral,Male
20036877.jpg,1335,2000,"[859.7989200342789, 384.99999999999915, 336.4412959588604, 428.7974838571947]",Kid,Mongoloid,unmasked,light,Neutral,Female
image_8112.jpg,1024,1024,"[104.66952888127506, 157.95924539793901, 598.0663631287996, 800.2366889335461]",20-30s,Mongoloid,unmasked,light,Happiness,Male
image_4786.jpg,1024,1024,"[253.88075560802798, 199.99999999999935, 538.8512396694214, 692.8961038961033]",20-30s,Mongoloid,unmasked,light,Neutral,Female
95992224.jpg,1333,2000,"[910.9983829592107, 310.00000000000057, 198.00222343108285, 205.9999999999993]",40-50s,Negroid,unmasked,dark,Happiness,Male
53672945.jpg,1334,2000,"[528.624685642919, 642.5435022660394, 140.37531435707967, 177.48549924465308]",20-30s,Caucasian,unmasked,light,Happiness,Female
70268018.jpg,1333,2000,"[742.9663638276924, 2.999999999999893, 694.446912403573, 774.7523388759156]",20-30s,Mongoloid,unmasked,light,Happiness,Female
90533759.jpg,1333,2000,"[1371.592649710675, 388.00000000000296, 142.71745693714954, 178.20310636838306]",20-30s,Mongoloid,unmasked,light,Happiness,Female
92126499.jpg,1330,2000,"[931.0083562991395, 201.39613718033334, 230.99164370084074, 306.21099539919777]",20-30s,Mongoloid,unmasked,light,Happiness,Female
59835691.jpg,1333,2000,"[1112.000000000001, 265.0, 300.00075018754626, 394.9999999999987]",20-30s,Mongoloid,unmasked,light,Happiness,Female
80581133.jpg,2000,1333,"[497.381556059141, 265.99999999999955, 381.43425303302314, 553.7994934895761]",20-30s,Caucasian,unmasked,light,Happiness,Female
65328088.jpg,2000,1736,"[1199.6423480736341, 310.07574182555, 131.64481831689426, 198.16499366512133]",20-30s,Caucasian,unmasked,light,Sadness,Female
79304305.jpg,1333,2000,"[1047.0000000000002, 225.0, 424.4746142516436, 545.0000000000001]",20-30s,Mongoloid,unmasked,light,Neutral,Female
103017328.jpg,1333,2000,"[1073.5783556315503, 268.9999999999998, 428.6184117403864, 571.3118785687254]",40-50s,Mongoloid,unmasked,light,Happiness,Female
74401955.jpg,2000,1333,"[449.68255958826023, 790.9811181700204, 209.5274928303453, 312.66014653717684]",20-30s,Negroid,unmasked,mid-light,Surprise,Male
48730472.jpg,1333,2000,"[728.0000000000018, 463.0, 276.2744016873492, 304.1822507392166]",Kid,Caucasian,unmasked,light,Neutral,Male
image_7113.jpg,1024,1024,"[247.74085759462616, 188.50835364164496, 530.481715189253, 750.6261831455937]",40-50s,Caucasian,unmasked,light,Happiness,Female
image_6268.jpg,1024,1024,"[133.36585365853622, 202.37560975609745, 619.6243902439015, 748.5951219512202]",40-50s,Caucasian,unmasked,mid-light,Neutral,Male
89252621.jpg,1333,2000,"[961.5220756768084, 350.0, 326.4779243231918, 308.0659782886085]",Baby,Caucasian,unmasked,light,Neutral,Female
23096113.jpg,1335,2000,"[527.4520815361958, 309.9999999999982, 424.45816590599856, 538.7302788832784]",Kid,Mongoloid,unmasked,light,Neutral,Female
48339383.jpg,2000,1333,"[841.5597978280166, 197.66026910730164, 143.75735946998176, 182.6567174373336]",20-30s,Caucasian,unmasked,light,Neutral,Female
72704588.jpg,2000,1333,"[655.8474766420512, 900.6842761798077, 290.60149525844713, 372.9239693133528]",Baby,Mongoloid,unmasked,mid-light,Sadness,Male
2591704.jpg,1333,2000,"[780.0697584026384, 566.2657017333337, 413.1530386312508, 397.5803164374518]",20-30s,Mongoloid,unmasked,light,Happiness,Female
76531646.jpg,1054,2000,"[859.0000000000011, 232.32184913619358, 220.11197097395134, 281.79691810634483]",20-30s,Mongoloid,unmasked,light,Happiness,Male
84504780.jpg,1406,2000,"[811.0000000000028, 166.9928606356973, 257.0000000000001, 374.0071393643035]",40-50s,Caucasian,unmasked,light,Happiness,Female
78872102.jpg,1333,2000,"[1162.0045011252753, 187.9999999999979, 425.9947486871664, 492.99999999999795]",Kid,Caucasian,unmasked,light,Neutral,Female
66733979.jpg,1333,2000,"[862.9242614042549, 165.99999999999775, 266.07784831647683, 336.76044103310124]",40-50s,Mongoloid,unmasked,light,Neutral,Female
66774341.jpg,1333,2000,"[1091.9221306654122, 16.869973898643494, 322.7819095260204, 473.22190719263483]",20-30s,Caucasian,unmasked,light,Happiness,Male
74673640.jpg,1333,2000,"[655.9999999999997, 288.103830463642, 197.41170809246802, 246.99999999999972]",Kid,Negroid,unmasked,mid-dark,Happiness,Female
55377300.jpg,1333,2000,"[863.0025006251549, 282.9999999999995, 236.99599899975078, 312.9999999999998]",20-30s,Caucasian,unmasked,light,Happiness,Male
84216306.jpg,1333,2000,"[1194.0458240542598, 211.00919472054878, 312.3072616545237, 413.0813498702156]",40-50s,Caucasian,unmasked,mid-light,Neutral,Female
61861455.jpg,1125,2000,"[680.9999999999962, 528.8347107437979, 254.19736328069231, 310.5468661921224]",Kid,Caucasian,unmasked,light,Happiness,Female
85162764.jpg,2000,1335,"[560.8260906616485, 369.00000000000006, 151.5362275614105, 192.04410754686887]",40-50s,Caucasian,unmasked,light,Happiness,Female
64257097.jpg,1334,2000,"[522.0000000000061, 149.06642941874696, 813.64304938706, 812.767940814298]",20-30s,Mongoloid,unmasked,light,Happiness,Female
image_7054.jpg,1024,1024,"[198.4751773049646, 187.69267139479894, 572.6241134751775, 736.6737588652493]",20-30s,Caucasian,unmasked,mid-light,Happiness,Female
image_5953.jpg,1024,1024,"[201.99999999999957, 180.063414634146, 572.7560975609754, 757.4390243902434]",20-30s,Mongoloid,unmasked,light,Neutral,Female
image_2572.jpg,1024,1024,"[185.27317073170704, 167.6195121951215, 592.7268292682916, 768.1512195121919]",20-30s,Mongoloid,unmasked,light,Happiness,Female
43953126.jpg,1333,2000,"[1022.2762840712653, 219.55356772711642, 259.068236604179, 357.6364825001237]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
image_6711.jpg,1024,1024,"[189.96969696969663, 187.191919191919, 584.6161616161609, 750.5353535353535]",20-30s,Caucasian,unmasked,light,Happiness,Female
70645976.jpg,1333,2000,"[1002.1382113821124, 3.0000000000000004, 671.3333333333333, 830.3646341463401]",Baby,Mongoloid,unmasked,light,Neutral,Female
75843880.jpg,1333,2000,"[726.7124941601659, 191.00000000000026, 447.60695677298327, 706.9999999999995]",20-30s,Negroid,unmasked,dark,Happiness,Male
48118114.jpg,1333,2000,"[734.3936293543192, 136.05785474907725, 85.9095559685226, 113.91082857953026]",20-30s,Caucasian,unmasked,light,Happiness,Female
63742240.jpg,1334,2000,"[903.6621101012404, 267.6201311636355, 271.3378898987535, 349.17045907272905]",20-30s,Mongoloid,unmasked,light,Happiness,Male
79399285.jpg,1333,2000,"[313.3663685028541, 292.2452018304734, 137.70268347429712, 168.29069052660392]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
76579773.jpg,1333,2000,"[853.108250413833, 305.7628593941835, 243.22679933786455, 309.0157959355701]",20-30s,Mongoloid,unmasked,light,Happiness,Male
image_1305.jpg,1024,1024,"[229.4926829268289, 151.829268292683, 579.9170731707312, 818.3365853658539]",20-30s,Caucasian,unmasked,mid-light,Neutral,Male
75156564.jpg,1330,2000,"[833.4862846007768, 381.9999999999987, 261.97494878585024, 323.6973717734606]",20-30s,Negroid,unmasked,dark,Happiness,Male
101203177.jpg,1333,2000,"[817.2948259392837, 250.00000000000168, 175.18572013672062, 270.68268514650947]",20-30s,Caucasian,unmasked,mid-light,Neutral,Female
image_1821.jpg,1024,1024,"[282.45853658536544, 171.8634146341463, 607.7219512195117, 796.6243902439007]",20-30s,Mongoloid,unmasked,light,Happiness,Female
3472005.jpg,1263,2000,"[1126.0040005000599, 287.9999999999994, 409.9934991873977, 523.8163620802932]",20-30s,Mongoloid,unmasked,light,Neutral,Female
68557957.jpg,1333,2000,"[927.6447393005378, 184.7581514943739, 208.1248449754937, 274.71825823157224]",20-30s,Mongoloid,unmasked,light,Happiness,Female
29667628.jpg,1333,2000,"[630.4807661809014, 146.2879338842975, 691.5192338190994, 998.8482644628087]",20-30s,Mongoloid,unmasked,light,Neutral,Female
2109279.jpg,2000,1330,"[669.537045110407, 331.3498876523262, 457.46295488957765, 611.1949996959542]",20-30s,Mongoloid,unmasked,light,Neutral,Female
image_6672.jpg,1024,1024,"[224.71489361702115, 200.47517730496452, 590.8595744680849, 762.5290780141846]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
79395612.jpg,1372,2000,"[767.2343664269231, 485.6694996824317, 210.7656335730767, 278.13921469401646]",Kid,Caucasian,unmasked,light,Happiness,Female
45553052.jpg,1335,2000,"[1143.9999999999989, 243.99999999999648, 126.87705222044382, 179.58497798252876]",Teenager,Caucasian,unmasked,light,Neutral,Male
17422735.jpg,1333,2000,"[832.4077476866637, 196.9999999999993, 223.59225231333306, 275.8313078600106]",20-30s,Mongoloid,unmasked,light,Sadness,Male
61580290.jpg,1334,2000,"[444.4740611882929, 87.53079459301651, 610.219318533843, 756.4095752277177]",20-30s,Mongoloid,unmasked,light,Neutral,Female
image_8211.jpg,1024,1024,"[293.31179223215156, 184.6250998494704, 589.0841426139926, 766.9248602107407]",Teenager,Mongoloid,unmasked,mid-light,Neutral,Female
17892563.jpg,2000,1600,"[359.9771951537687, 397.00000000000136, 673.0417002902567, 897.0000004774624]",20-30s,Mongoloid,unmasked,light,Happiness,Female
75611068.jpg,2000,1333,"[612.9984999999999, 144.00000000000003, 147.0024999999999, 198.99999999999986]",20-30s,Caucasian,unmasked,light,Neutral,Female
68940950.jpg,1333,2000,"[1007.9493461738053, 196.4035215503183, 170.05065382619614, 235.9473588372612]",20-30s,Caucasian,unmasked,mid-dark,Happiness,Female
84760614.jpg,1333,2000,"[660.89, 353.74658268300055, 370.10999999999984, 468.16894487800056]",Baby,Mongoloid,unmasked,light,Happiness,Female
73611141.jpg,1333,2000,"[557.7411692846274, 174.99999999999847, 265.3674224727759, 383.14910925189145]",20-30s,Mongoloid,unmasked,mid-light,Happiness,Male
68642574.jpg,2000,1333,"[343.7539149979273, 371.1027858073283, 614.2460850020675, 797.5327569009432]",20-30s,Mongoloid,unmasked,light,Happiness,Male
